"GEO_ID","NAME","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_001E","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003M","S1903_C01_003E","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005M","S1903_C02_005E","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C01_007M","S1903_C01_007E","S1903_C01_008M","S1903_C01_008E","S1903_C02_008E","S1903_C02_008M","S1903_C01_009M","S1903_C01_009E","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012M","S1903_C02_012E","S1903_C01_013M","S1903_C01_013E","S1903_C02_013E","S1903_C02_013M","S1903_C01_014M","S1903_C01_014E","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015M","S1903_C02_015E","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017M","S1903_C01_017E","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018M","S1903_C02_018E","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020M","S1903_C01_020E","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022M","S1903_C02_022E","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024M","S1903_C02_024E","S1903_C01_025M","S1903_C01_025E","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026M","S1903_C02_026E","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028M","S1903_C01_028E","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030M","S1903_C02_030E","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1600000US3915000","Cincinnati city, Ohio","4336","34110","2189","126145","54.2","1.8","46558","2504","1.8","41.2","22216","2134","N","N","33870","13166","2.3","0.5","8341","14339","N","N","-","**","26891","9498","N","N","N","N","N","N","N","N","31840","8755","53.3","1.8","46615","2461","8.8","1.2","4045","15125","1.8","36.4","36800","2893","1.6","37.9","39461","4172","16.9","1.2","4834","29270","62053","2894","42472","5584","3.0","47.9","32441","6108","52.1","3.0","4597","49313","50.8","3.0","67508","7763","2.8","41.5","20694","1745","7.8","2.0","31459","5753","64092","4275","1946","24520","53.0","3.3","24695","2599","45.5","3.4","2458","21869","1.9","7.5","50368","14724","47.0","3.3","3191","24365","35.3","3.3","19904","3249","2.4","11.7","48004","10421","34.1","(X)","(X)","(X)","37.2","(X)","(X)","(X)","29.8","(X)","(X)","(X)",
"1600000US3916000","Cleveland city, Ohio","4095","25977","995","164990","42.7","1.6","34686","2396","1.6","52.4","20447","1361","N","N","32500","21589","1.4","0.4","14811","40578","N","N","-","**","25995","12145","0.5","1.6","0.5","1.6","19568","9259","0.8","6.9","24410","6103","38.8","1.5","35684","2505","5.2","0.9","2512","12805","1.6","34.3","28324","3301","1.4","40.0","30292","2280","20.4","1.1","1631","20961","88324","3041","31182","1610","2.6","45.8","21032","1876","54.2","2.6","1893","40577","41.8","2.6","51562","2427","2.7","47.9","19479","1823","10.3","1.7","25636","6270","76666","4401","1637","19514","48.0","3.1","16976","1144","41.8","3.3","1083","15874","1.4","6.3","29995","8332","52.0","3.1","3391","22743","44.2","2.8","20236","2519","1.6","7.7","48809","13515","30.1","(X)","(X)","(X)","31.9","(X)","(X)","(X)","26.1","(X)","(X)","(X)",
"1600000US3918000","Columbus city, Ohio","4797","41397","1086","319428","65.6","1.0","48557","1746","0.9","27.6","27765","2972","N","N","N","N","3.7","0.4","8076","50298","N","N","-","**","26503","3282","0.2","1.1","0.4","1.7","36715","7162","0.4","3.6","29782","9360","63.6","0.9","48965","1802","9.1","0.8","1621","19086","1.1","43.4","47109","1804","1.0","33.4","46525","2369","14.1","0.7","3131","29976","171929","4049","50561","1663","2.0","51.4","42872","2897","48.6","2.0","2429","57505","61.8","1.9","67990","3328","1.8","30.5","24763","2387","7.7","1.0","31848","4322","147499","5312","1088","31385","51.9","1.6","30002","2093","40.8","1.6","1782","26568","1.2","11.2","50705","6019","48.1","1.6","3303","33872","34.7","1.6","27506","2985","1.4","13.3","55732","4925","22.6","(X)","(X)","(X)","24.6","(X)","(X)","(X)","19.1","(X)","(X)","(X)",
"1600000US3921000","Dayton city, Ohio","2585","28050","2017","57997","52.8","2.2","34877","3533","2.3","45.1","22927","2113","N","N","27982","10087","N","N","N","N","N","N","-","**","N","N","N","N","N","N","23365","16985","N","N","21328","11815","51.8","2.3","35028","3478","5.1","1.4","7898","16198","3.2","34.4","30154","3387","3.0","40.8","31116","3029","19.7","2.5","3707","23670","30206","1785","31828","2784","N","N","21556","4193","N","N","4035","38803","N","N","47998","9122","N","N","21539","4030","N","N","28686","9858","27791","2324","1678","22205","46.1","4.9","21379","1762","38.8","4.2","2564","20314","2.6","7.3","40104","11123","53.9","4.9","3185","23321","44.4","4.8","20386","7458","3.0","9.5","49334","8458","26.3","(X)","(X)","(X)","26.3","(X)","(X)","(X)","25.4","(X)","(X)","(X)",
"1600000US3944856","Lorain city, Ohio","1510","34346","2457","24916","67.0","4.7","40142","4424","3.4","19.9","21806","10255","N","N","-","**","N","N","N","N","N","N","-","**","21379","7265","N","N","N","N","N","N","3.5","21.8","22368","9572","55.9","4.6","40992","5087","4.1","2.2","5607","11649","4.3","34.6","30124","9679","4.6","42.1","37986","6596","19.1","4.0","6287","34223","15910","1019","41959","6945","N","N","27484","15968","N","N","8433","48417","N","N","55982","6655","N","N","17252","9026","N","N","21814","16877","9006","1468","4466","24464","49.6","8.7","20493","9068","42.3","7.9","7377","19406","4.4","7.4","36938","31308","50.4","8.7","4870","26071","44.3","9.5","23690","4687","4.0","6.1","65625","53724","27.7","(X)","(X)","(X)","29.6","(X)","(X)","(X)","24.3","(X)","(X)","(X)",
"1600000US3961000","Parma city, Ohio","1739","45386","4129","32493","95.1","1.8","46737","4546","N","N","N","N","N","N","-","**","N","N","61378","72500","N","N","-","**","N","N","N","N","N","N","16185","14288","N","N","32118","17247","93.5","2.1","47160","4631","2.0","1.2","7019","16317","3.7","28.5","52325","8075","3.6","40.9","54790","6771","28.6","3.4","3432","32928","21357","996","56156","5869","N","N","50075","8894","N","N","7902","60379","N","N","65610","4369","N","N","36354","4187","N","N","36125","13935","11136","1624","3891","28948","53.3","6.9","26716","2825","49.2","7.1","2905","26242","2.5","4.1","73590","48641","46.7","6.9","5573","32802","41.0","7.1","29470","5938","2.9","5.7","46944","26683","26.8","(X)","(X)","(X)","28.4","(X)","(X)","(X)","21.6","(X)","(X)","(X)",
"1600000US3977000","Toledo city, Ohio","2598","31708","1317","116064","69.3","1.4","36494","1883","1.3","26.3","21664","1496","N","N","9335","6728","N","N","5980","39217","N","N","-","**","42908","12577","N","N","N","N","30877","24398","0.7","4.4","37773","5805","67.0","1.4","36501","1955","7.1","1.1","6962","15252","1.7","35.9","32914","2774","1.6","37.4","39391","3503","19.6","1.2","2167","26568","66688","2888","39292","2900","2.8","47.4","32400","3353","52.6","2.8","4074","45750","54.7","2.9","58546","4770","2.4","36.4","22226","2723","8.9","1.9","22188","4330","49376","3000","1508","22462","49.6","3.2","21188","1312","42.2","3.1","2381","19565","2.2","7.4","37027","9280","50.4","3.2","4066","25326","41.8","3.2","22968","3922","2.0","8.6","30747","6798","27.3","(X)","(X)","(X)","28.7","(X)","(X)","(X)","23.5","(X)","(X)","(X)",
"1600000US3988000","Youngstown city, Ohio","1651","23761","2717","27673","55.8","3.6","30019","5137","3.6","41.4","19842","2320","N","N","-","**","N","N","***","2,500-","N","N","-","**","N","N","N","N","N","N","N","N","N","N","9790","7273","51.7","3.6","31833","2677","5.0","2.4","15697","4968","3.6","22.6","21440","8084","3.9","40.9","27815","4704","31.5","3.2","3241","22582","15502","1386","31858","3373","N","N","24038","7103","N","N","4664","35429","N","N","41990","10921","N","N","20965","2994","N","N","44128","12246","12171","1628","1773","16630","57.9","5.9","16019","3140","51.0","6.1","3203","15017","3.6","6.9","27966","19870","42.1","5.9","3836","17026","35.4","5.7","16970","3490","3.7","6.7","18287","23548","21.5","(X)","(X)","(X)","24.5","(X)","(X)","(X)","17.2","(X)","(X)","(X)",
"1600000US4009050","Broken Arrow city, Oklahoma","1692","60197","3242","35620","86.2","3.1","60027","3461","N","N","60966","36569","N","N","67667","25044","N","N","35810","55307","N","N","-","**","118499","15083","N","N","N","N","52029","18547","N","N","51250","11460","82.2","3.1","61223","4194","4.4","1.7","9278","40307","3.5","38.5","60636","5322","3.4","39.2","76567","9598","17.9","2.6","5821","42946","26238","1236","72772","6032","N","N","61654","7874","N","N","4375","80130","N","N","79988","3915","N","N","36382","6276","N","N","42711","20754","9382","1373","4404","38037","51.2","8.8","28135","6047","44.1","7.7","6788","22276","4.1","7.2","66566","47816","48.8","8.8","7202","47426","36.1","8.7","50197","8516","6.1","12.7","46391","31255","21.3","(X)","(X)","(X)","19.9","(X)","(X)","(X)","23.4","(X)","(X)","(X)",
"1600000US4023200","Edmond city, Oklahoma","1466","67013","5873","29370","82.9","3.1","73396","5478","N","N","37745","13214","N","N","N","N","N","N","10911","50020","N","N","-","**","-","**","N","N","N","N","46757","16993","N","N","N","N","81.2","3.2","73785","5363","8.1","2.9","9381","21203","3.7","30.5","64709","15578","3.8","44.3","86397","6143","17.1","3.3","5707","46640","20816","1075","84055","5894","N","N","84082","9328","N","N","8840","84028","N","N","93955","3201","N","N","38507","15819","N","N","51717","174919","8554","1574","3870","31314","49.2","9.6","30275","3982","40.5","8.7","5553","30917","4.8","8.7","28620","18194","50.8","9.6","11405","35323","33.2","7.5","39163","16531","8.0","17.6","26738","17824","25.4","(X)","(X)","(X)","22.8","(X)","(X)","(X)","27.5","(X)","(X)","(X)",
"1600000US4041850","Lawton city, Oklahoma","1814","41566","2568","35891","63.8","3.1","41930","5467","2.5","22.2","39204","5099","N","N","33636","16963","N","N","21278","31955","N","N","133104","131526","67177","58227","N","N","N","N","47547","23893","N","N","48981","30747","57.7","2.9","44032","9275","8.4","2.5","8884","24911","3.8","41.7","42555","4982","3.2","32.1","56053","2593","17.8","2.2","6343","36047","23712","1914","50507","6630","N","N","41262","4750","N","N","5107","59950","N","N","60815","3907","N","N","25401","10215","N","N","43972","12930","12179","1559","5309","28255","40.5","6.6","21100","5381","32.5","6.2","3474","19246","3.9","7.9","46952","38849","59.5","6.6","3783","35945","50.8","6.3","33214","7672","3.5","8.8","65286","32969","21.6","(X)","(X)","(X)","19.1","(X)","(X)","(X)","24.3","(X)","(X)","(X)",
"1600000US4052500","Norman city, Oklahoma","2899","44396","3782","43020","85.5","2.7","45455","3637","N","N","49878","12947","N","N","N","N","N","N","29423","56274","N","N","-","**","N","N","N","N","N","N","21753","13643","N","N","30873","16224","81.3","2.8","45749","4201","12.6","3.0","3661","16714","3.3","36.1","46247","4407","2.8","34.6","64807","11756","16.6","2.1","6830","47181","25278","1988","62826","9296","N","N","54764","10738","N","N","8863","71360","N","N","74131","6531","N","N","19650","12701","N","N","50026","29854","17742","2281","4794","25193","50.9","6.5","26853","5926","38.5","6.6","6011","24851","3.6","12.4","35974","13832","49.1","6.5","6461","22086","32.1","5.6","20820","3442","5.4","17.0","33615","16186","23.0","(X)","(X)","(X)","24.5","(X)","(X)","(X)","20.8","(X)","(X)","(X)",
"1600000US4055000","Oklahoma City city, Oklahoma","3973","44043","1725","223238","71.8","1.1","47431","1744","0.8","14.4","31394","2501","2.9","0.5","35489","5560","2.7","0.4","9337","57098","N","N","-","**","35550","4986","0.6","3.6","0.7","4.7","40678","8760","0.8","11.0","33360","3570","65.8","1.1","49898","2050","6.2","0.8","4451","24514","1.4","38.1","45081","3287","1.2","36.7","51560","2366","19.1","0.8","2447","37799","141198","3635","52705","1798","2.1","45.9","45665","4182","54.1","2.1","3372","57567","70.3","2.2","65051","2944","1.8","22.5","25798","2453","7.1","1.2","37425","7911","82040","3401","1244","31046","49.7","2.8","29355","2947","42.0","2.8","1946","25676","1.5","7.6","51310","7048","50.3","2.8","3996","33184","40.8","2.8","30423","3172","1.8","9.6","52805","7519","25.2","(X)","(X)","(X)","27.2","(X)","(X)","(X)","20.7","(X)","(X)","(X)",
"1600000US4075000","Tulsa city, Oklahoma","2981","38220","1606","163173","71.5","1.4","41637","1236","0.9","15.6","27345","3004","3.8","0.7","30898","5196","2.0","0.4","6599","54225","N","N","-","**","36544","5103","0.5","2.7","0.8","4.4","35000","7889","0.7","8.4","34242","5508","66.2","1.3","42793","2167","6.5","1.0","5613","25238","1.4","35.0","36940","1865","1.3","37.7","46527","3500","20.7","1.0","3158","32063","95020","3123","47105","3355","2.2","45.7","37314","2437","54.3","2.2","3305","54789","64.4","2.4","61485","3836","2.3","27.3","27117","3301","8.4","1.6","36076","5142","68153","3419","2002","27457","52.6","2.8","24125","2965","46.2","2.9","2331","22112","1.3","6.4","37955","4999","47.4","2.8","1850","30478","38.6","3.0","26618","2515","1.7","8.8","53307","17827","27.6","(X)","(X)","(X)","28.4","(X)","(X)","(X)","25.0","(X)","(X)","(X)",
"1600000US4105350","Beaverton city, Oregon","1749","54885","4404","36661","81.6","2.9","56603","5292","N","N","25114","12212","N","N","-","**","10.3","2.4","12640","60216","N","N","-","**","26852","3733","N","N","N","N","76785","17558","N","N","36642","17107","77.3","3.0","56171","4981","5.3","1.9","5261","44083","4.2","40.7","52719","9996","4.0","36.9","67238","9628","17.0","2.8","8608","32005","22343","1318","66486","5573","N","N","65946","10690","N","N","6835","67022","N","N","79108","8778","N","N","32769","7470","N","N","50732","55421","14318","1882","3499","35232","60.0","6.7","36726","7687","49.0","6.7","10140","31743","3.6","11.0","70031","41619","40.0","6.7","6883","33867","28.0","5.3","22432","11345","5.2","12.0","70087","16879","13.9","(X)","(X)","(X)","15.0","(X)","(X)","(X)","11.2","(X)","(X)","(X)",
"1600000US4105800","Bend city, Oregon","1804","46381","4865","32865","95.8","1.9","46640","5042","N","N","65779","56707","N","N","-","**","N","N","N","N","N","N","-","**","40842","23350","N","N","N","N","19332","1959","N","N","40609","14846","92.5","2.4","46927","4834","6.1","2.2","17708","28552","4.0","37.2","47630","8354","3.8","34.3","60973","10604","22.4","3.3","5490","31147","20711","1486","60942","5827","N","N","51815","19772","N","N","11059","68865","N","N","74280","10835","N","N","21940","9697","N","N","50304","13843","12154","1655","5627","25237","59.4","6.5","24423","4026","52.6","7.3","2859","23472","3.6","6.8","50815","6122","40.6","6.5","11251","28990","28.7","6.5","23709","9483","6.8","11.9","43681","14148","22.1","(X)","(X)","(X)","14.9","(X)","(X)","(X)","32.0","(X)","(X)","(X)",
"1600000US4123850","Eugene city, Oregon","2926","40701","2766","66437","88.4","2.2","41919","3344","N","N","61178","27943","N","N","48718","12481","N","N","14747","34336","N","N","-","**","37111","15450","N","N","N","N","12967","5969","1.5","5.4","40152","15141","84.7","2.3","41994","3322","14.7","1.8","3847","9845","2.7","30.5","44604","5887","2.7","34.5","64742","8132","20.2","2.1","4749","33049","33992","2099","62300","4346","4.3","39.9","50392","12393","60.1","4.3","4026","66693","75.5","3.9","71616","3418","3.5","18.0","34396","4877","6.4","2.3","27418","18410","32445","2751","2957","24212","53.7","4.5","24346","4411","38.7","4.3","5093","21768","3.1","15.0","27878","6645","46.3","4.5","3372","24127","27.9","4.6","22710","2821","4.3","18.4","27439","17289","18.0","(X)","(X)","(X)","18.2","(X)","(X)","(X)","16.7","(X)","(X)","(X)",
"1600000US4131250","Gresham city, Oregon","2144","47164","3634","39658","86.8","3.0","47905","3547","N","N","N","N","N","N","N","N","N","N","13874","53502","N","N","-","**","N","N","N","N","N","N","36646","27179","2.5","11.0","37837","5885","79.6","3.2","48762","3195","4.8","2.0","10656","35769","3.6","38.1","44948","5787","4.1","38.2","58789","9000","18.9","2.9","10622","38328","26617","1457","52481","6711","N","N","49169","6020","N","N","6090","57022","N","N","62375","4921","N","N","15439","6410","N","N","45926","21276","13041","2149","3666","25630","49.0","7.4","21370","5512","39.6","7.7","4543","17982","3.3","9.5","36106","12249","51.0","7.4","4893","31033","35.1","7.0","24018","2961","6.6","15.8","51758","4546","25.1","(X)","(X)","(X)","24.0","(X)","(X)","(X)","22.1","(X)","(X)","(X)",
"1600000US4134100","Hillsboro city, Oregon","1826","63618","7135","30868","76.5","4.1","61574","7494","N","N","67184","14989","N","N","53540","19762","N","N","15419","93946","N","N","-","**","55599","22409","N","N","N","N","79152","8718","3.4","17.0","46740","7994","69.6","4.2","63744","6982","4.3","2.2","20114","39162","4.2","46.0","69726","5279","4.1","35.5","68670","11779","14.2","2.9","12566","43324","21037","1246","74180","6579","N","N","62768","10771","N","N","3235","79213","N","N","85250","5151","N","N","32242","3931","N","N","34753","10917","9831","1656","10379","39983","52.6","9.4","36763","4266","42.2","8.8","4543","35965","5.2","10.4","57415","23108","47.4","9.4","15434","51367","34.8","9.0","46810","15911","5.7","12.5","68351","13334","19.0","(X)","(X)","(X)","18.3","(X)","(X)","(X)","17.2","(X)","(X)","(X)",
"1600000US4147000","Medford city, Oregon","1553","39825","5544","29650","93.5","2.2","40457","5940","N","N","-","**","N","N","N","N","N","N","N","N","N","N","-","**","19212","9701","N","N","N","N","32572","13243","N","N","26501","3696","87.1","2.9","43004","5509","4.3","2.0","6756","16292","3.9","28.7","45006","9708","4.4","37.9","48141","8356","29.2","3.9","4753","35157","18917","1436","47033","5145","N","N","36529","9129","N","N","9279","49565","N","N","60285","9259","N","N","26471","2450","N","N","42176","57285","10733","1620","4460","25244","50.0","7.4","25187","3762","41.0","6.7","2767","22914","4.5","9.0","56579","10337","50.0","7.4","9228","25558","42.6","6.8","21519","5479","3.7","7.4","39489","43882","28.8","(X)","(X)","(X)","33.6","(X)","(X)","(X)","19.5","(X)","(X)","(X)",
"1600000US4159000","Portland city, Oregon","3559","47185","1723","244192","82.0","1.1","50486","2359","0.8","6.2","24392","4079","N","N","26585","7606","5.4","0.5","7716","54329","N","N","43861","31936","35025","9550","0.6","2.7","0.5","2.9","32460","10194","0.7","7.1","35557","5499","77.9","1.1","51227","2427","6.0","0.7","3496","22875","1.2","42.9","50955","2360","1.0","34.7","55859","2684","16.4","0.6","2703","31472","126310","4100","59504","3135","1.7","46.7","54385","4116","53.3","1.7","3538","62480","71.6","2.0","73797","3722","2.0","21.9","23878","3022","6.5","1.1","37467","3036","117882","4395","2543","33259","52.2","1.7","32552","2725","37.9","2.1","1693","26151","1.7","14.3","55075","4593","47.8","1.7","4116","34222","33.1","1.8","24848","2782","1.5","14.7","62120","6700","18.5","(X)","(X)","(X)","18.7","(X)","(X)","(X)","16.9","(X)","(X)","(X)",
"1600000US4164900","Salem city, Oregon","2250","42898","3706","59160","87.2","2.3","45834","3076","N","N","25750","10119","N","N","N","N","N","N","23495","63730","N","N","29017","6487","33829","16493","N","N","N","N","19959","7836","1.9","12.1","24934","3390","80.8","2.5","47716","3535","6.0","1.7","7017","21986","2.7","33.1","41279","6471","2.8","39.3","51907","5324","21.6","2.2","6379","39761","38075","2187","53848","4693","N","N","49134","9082","N","N","6563","56857","N","N","61559","3183","N","N","29051","6720","N","N","32754","20327","21085","2381","5033","30344","58.3","4.1","28839","5399","49.6","4.3","3320","26260","3.1","8.7","60625","18553","41.7","4.1","6660","32833","31.9","4.1","32578","10234","3.6","9.8","32949","10326","23.5","(X)","(X)","(X)","23.4","(X)","(X)","(X)","21.2","(X)","(X)","(X)",
"1600000US4202000","Allentown city, Pennsylvania","1909","32192","2875","44013","75.3","3.1","35589","2509","2.3","10.1","25033","7994","N","N","23179","15957","N","N","13569","60901","N","N","-","**","23314","9400","2.1","8.4","N","N","24452","8439","3.1","30.1","24614","4890","57.9","3.3","37603","3274","5.8","2.0","1953","20361","3.7","40.4","34674","4452","3.3","34.1","39263","9514","19.8","2.5","4073","25777","26862","1807","38864","3956","5.3","51.4","30241","5235","48.6","5.3","8493","49211","54.5","4.7","54061","10776","4.5","35.0","21983","2648","10.6","3.2","39303","16861","17151","2057","2371","22035","57.6","5.1","20964","2955","47.4","5.8","5075","18128","4.1","10.2","29769","20578","42.4","5.1","5028","23943","33.5","5.1","20615","5163","3.2","9.0","58441","15059","34.3","(X)","(X)","(X)","37.1","(X)","(X)","(X)","28.2","(X)","(X)","(X)",
"1600000US4206088","Bethlehem city, Pennsylvania","1605","42232","3376","29349","83.0","3.4","45826","4032","N","N","28559","13705","N","N","14202","7322","N","N","49150","56207","N","N","-","**","29099","10313","N","N","N","N","35297","35018","3.2","19.4","30271","7201","74.0","3.7","45499","4433","5.2","1.9","9794","40175","4.4","32.2","41951","4821","4.4","38.2","48545","6733","24.4","3.5","5511","33499","17158","1298","49501","7759","N","N","41164","7361","N","N","10937","65048","N","N","72313","9144","N","N","25788","8182","N","N","30833","6639","12191","1407","6370","30305","59.8","5.7","29558","8852","50.9","5.6","4370","24270","3.1","8.9","59503","17162","40.2","5.7","7811","30661","32.3","5.9","27408","9722","3.1","7.9","37969","37987","25.8","(X)","(X)","(X)","25.9","(X)","(X)","(X)","22.6","(X)","(X)","(X)",
"1600000US4224000","Erie city, Pennsylvania","1947","28747","2439","41017","81.1","2.3","31325","3579","2.2","14.8","17302","8564","N","N","-","**","N","N","37541","44434","N","N","-","**","20633","2070","N","N","N","N","7332","2067","N","N","20353","5892","78.1","2.3","32070","3726","7.3","2.2","11467","10666","3.5","37.9","30121","4209","2.8","34.9","38414","7584","19.9","2.1","3609","24915","21760","1437","38971","5200","N","N","24531","3126","N","N","13434","50670","N","N","61830","6516","N","N","21000","3841","N","N","18021","10792","19257","2057","3465","21821","53.8","5.5","19621","4653","46.4","5.3","3969","17101","3.0","7.4","35486","11692","46.2","5.5","8509","24633","35.5","5.8","21887","8539","4.2","10.6","43229","29466","27.6","(X)","(X)","(X)","32.2","(X)","(X)","(X)","22.2","(X)","(X)","(X)",
"1600000US4260000","Philadelphia city, Pennsylvania","6623","34400","1159","575413","46.2","0.7","44024","1906","0.7","42.8","27216","1451","N","N","33269","5556","5.2","0.4","5369","36829","N","N","-","**","24117","3630","0.4","3.8","0.3","1.6","26832","4626","0.4","8.9","23566","2222","42.4","0.6","45827","1634","5.6","0.5","1550","15657","0.8","36.5","40415","1827","0.7","36.6","40213","1698","21.4","0.5","1056","23808","309009","7218","43147","1901","1.2","42.8","35491","2283","57.2","1.2","2040","49599","50.5","1.4","63148","2521","1.4","39.5","24971","1756","10.1","0.9","37992","4756","266404","7272","1184","23602","55.8","1.6","20332","1347","48.4","1.7","1094","17433","0.8","7.5","51501","6824","44.2","1.6","2082","28039","37.2","1.6","25898","1965","0.8","6.9","51244","6749","37.6","(X)","(X)","(X)","41.9","(X)","(X)","(X)","31.4","(X)","(X)","(X)",
"1600000US4261000","Pittsburgh city, Pennsylvania","3843","36196","1743","129828","70.8","1.5","42915","2220","1.4","21.7","20442","1784","N","N","N","N","4.3","1.0","8359","37960","N","N","-","**","50421","28872","N","N","N","N","20548","6702","N","N","30062","16294","69.7","1.6","43110","2308","9.0","1.4","3056","18474","1.8","35.2","44790","3595","1.8","33.8","42385","4134","22.1","1.4","3291","27827","62177","3044","49558","2593","3.2","39.4","44697","5785","60.6","3.2","2936","51864","61.0","3.0","69061","3597","3.0","30.3","23475","4113","8.7","1.9","29871","6103","67651","3674","2118","24897","54.7","2.9","21056","1345","44.2","2.6","1861","19080","1.8","10.5","40680","16834","45.3","2.9","2634","29564","34.1","2.6","26253","2988","1.9","11.2","50222","8763","26.1","(X)","(X)","(X)","27.7","(X)","(X)","(X)","24.1","(X)","(X)","(X)",
"1600000US4263624","Reading city, Pennsylvania","1637","25045","2811","31357","59.9","4.5","29230","3118","2.7","11.5","20588","4120","N","N","N","N","N","N","N","N","N","N","-","**","16597","6516","3.4","21.4","N","N","18612","7917","4.1","47.0","21109","3360","41.0","4.5","29919","3966","7.6","2.6","14246","18128","3.8","39.3","25078","5942","4.2","34.7","29111","5325","18.3","3.0","4608","23896","20227","1371","27547","4113","N","N","17570","4885","N","N","4866","37239","N","N","41160","4599","N","N","15148","3609","N","N","28680","6843","11130","1601","3108","20685","46.8","6.3","18131","4844","36.9","5.9","4152","14419","4.8","9.9","37729","3612","53.2","6.3","6227","21929","42.6","6.9","21208","7820","4.4","10.6","27700","16904","29.4","(X)","(X)","(X)","29.8","(X)","(X)","(X)","27.3","(X)","(X)","(X)",
"1600000US4269000","Scranton city, Pennsylvania","1704","35596","2407","30123","90.9","2.2","35853","2801","N","N","39052","17775","N","N","-","**","N","N","N","N","N","N","-","**","17058","10431","N","N","N","N","36271","18641","N","N","31307","8679","85.7","2.4","37378","3737","4.9","2.5","23416","32910","4.5","29.9","31776","6374","4.3","39.4","46729","3499","25.8","4.7","3982","23501","18118","1025","44982","6280","N","N","32425","12343","N","N","4057","47327","N","N","56676","7636","N","N","24490","9567","N","N","32629","19236","12005","1442","3023","23502","56.3","7.0","20935","2853","51.2","7.4","2689","19272","3.1","5.1","46980","14887","43.7","7.0","6082","26590","33.7","6.7","26531","6133","4.5","10.0","27668","10403","36.5","(X)","(X)","(X)","38.7","(X)","(X)","(X)","31.7","(X)","(X)","(X)",
"1600000US4419180","Cranston city, Rhode Island","1929","57649","8461","29595","91.5","2.7","60048","8220","N","N","N","N","N","N","-","**","N","N","27023","50027","N","N","-","**","N","N","N","N","N","N","80047","54876","N","N","52892","26758","85.5","3.6","60554","7827","3.3","1.9","27932","19583","4.8","30.9","71615","7885","4.4","43.3","65865","7704","22.5","3.3","7302","36541","19476","1228","72280","4785","N","N","75263","7078","N","N","6117","67836","N","N","76532","3686","N","N","40348","19434","N","N","65427","42868","10119","1916","10070","33607","48.9","7.5","24617","19462","39.5","6.9","11178","19919","5.7","9.4","57419","51292","51.1","7.5","8742","36237","39.6","7.7","35868","12311","4.9","11.5","41150","22830","34.3","(X)","(X)","(X)","34.5","(X)","(X)","(X)","31.5","(X)","(X)","(X)",
"1600000US4454640","Pawtucket city, Rhode Island","1882","33904","7210","29638","65.9","4.9","41205","3787","4.3","20.5","26619","8928","N","N","-","**","N","N","N","N","N","N","-","**","31153","4860","N","N","N","N","N","N","2.8","12.8","25337","7199","61.2","4.9","42432","5267","2.9","1.7","5993","9469","4.0","31.7","38008","10467","4.2","43.7","43729","9348","21.7","3.2","4222","24193","17040","1142","44544","8143","N","N","31289","6201","N","N","9102","57790","N","N","59636","6559","N","N","30453","6625","N","N","28758","15847","12598","1825","6735","25047","51.3","6.5","22544","13901","45.1","5.7","5413","14485","3.7","6.1","49821","23867","48.7","6.5","8808","30210","38.5","6.2","19848","11311","4.4","10.3","49693","16635","30.7","(X)","(X)","(X)","32.3","(X)","(X)","(X)","26.5","(X)","(X)","(X)",
